abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Leaf Guard', 'Chlorophyll']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5833333333333334,8960,35,525,45,Verdant Pokémon,0.5555555555555555,1000000,1.0,65,Leafiaリーフィア,Leafeon,88.1,470,60,65,0.5142857142857142,grass,,25.5,4,0
"['Snow Cloak', 'Ice Body']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.3055555555555556,8960,35,525,45,Fresh Snow Pokémon,0.4666666666666667,1000000,0.8,65,Glaciaグレイシア,Glaceon,88.1,471,130,95,0.34285714285714286,ice,,25.9,4,0
"['Hyper Cutter', 'Sand Veil', 'Poison Heal']",0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,5120,70,510,30,Fang Scorp Pokémon,0.5333333333333333,1059860,2.0,75,Glionグライオン,Gliscor,50.0,472,45,75,0.5142857142857142,ground,flying,42.5,4,0
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,0.6944444444444444,5120,70,530,50,Twin Tusk Pokémon,0.33333333333333337,1250000,2.5,110,Mammooマンムー,Mamoswine,50.0,473,70,60,0.42857142857142855,ice,ground,291.0,4,0
"['Adaptability', 'Download', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,5120,70,535,30,Virtual Pokémon,0.2888888888888889,1000000,0.9,85,Porygon-zポリゴンＺ,Porygon-Z,,474,135,75,0.48571428571428565,normal,,34.0,4,0
"['Steadfast', 'Justified']",1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.888888888888889,5120,35,618,45,Blade Pokémon,0.4,1250000,1.6,68,Erureidoエルレイド,Gallade,100.0,475,65,115,0.6,psychic,fighting,52.0,4,0
"['Sturdy', 'Magnet Pull', 'Sand Force']",0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,0.2777777777777778,5120,70,525,60,Compass Pokémon,0.6222222222222222,1000000,1.4,60,Dainoseダイノーズ,Probopass,50.0,476,75,150,0.19999999999999998,rock,steel,340.0,4,0
"['Pressure', 'Frisk']",0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5277777777777778,6400,35,525,45,Gripper Pokémon,0.5777777777777777,800000,2.2,45,Yonoirヨノワール,Dusknoir,50.0,477,65,135,0.22857142857142854,ghost,,106.6,4,0
"['Snow Cloak', 'Cursed Body']",0.5,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,1.0,0.4166666666666667,5120,70,480,75,Snow Land Pokémon,0.2888888888888889,1000000,1.3,70,Yukimenokoユキメノコ,Froslass,0.0,478,80,70,0.6,ice,ghost,26.6,4,0
['Levitate'],0.5,2.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,5120,70,520,45,Plasma Pokémon,0.45333333333333337,1000000,0.3,50,Rotomロトム,Rotom,,479,105,107,0.46285714285714286,electric,ghost,0.3,4,0
['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3888888888888889,20480,140,580,3,Knowledge Pokémon,0.5555555555555555,1250000,0.3,75,Yuxieユクシー,Uxie,,480,75,130,0.5142857142857142,psychic,,0.3,4,1
['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5555555555555556,20480,140,580,3,Emotion Pokémon,0.4444444444444445,1250000,0.3,80,Emritエムリット,Mesprit,,481,105,105,0.42857142857142855,psychic,,0.3,4,1
['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,20480,140,580,3,Willpower Pokémon,0.2888888888888889,1250000,0.3,75,Agnomeアグノム,Azelf,,482,125,70,0.6285714285714286,psychic,,0.3,4,1
"['Pressure', 'Telepathy']",0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.638888888888889,30720,0,680,3,Temporal Pokémon,0.5111111111111111,1250000,5.4,100,Dialgaディアルガ,Dialga,,483,150,100,0.48571428571428565,steel,dragon,683.0,4,1
"['Pressure', 'Telepathy']",1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.638888888888889,30720,0,680,3,Spatial Pokémon,0.4222222222222222,1250000,4.2,90,Palkiaパルキア,Palkia,,484,150,120,0.5428571428571428,water,dragon,336.0,4,1
"['Flash Fire', 'Flame Body']",0.25,1.0,0.5,1.0,0.25,2.0,1.0,0.5,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,0.4722222222222222,2560,100,600,3,Lava Dome Pokémon,0.4488888888888889,1250000,1.7,91,Heatranヒードラン,Heatran,50.0,485,130,106,0.4114285714285714,fire,steel,430.0,4,1
['Slow Start'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8611111111111112,30720,0,670,3,Colossal Pokémon,0.4666666666666667,1250000,3.7,110,Regigigasレジギガス,Regigigas,,486,80,110,0.5428571428571428,normal,,420.0,4,1
"['Pressure', 'Telepathy', 'Levitate']",0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,0.638888888888889,30720,0,680,3,Renegade Pokémon,0.4222222222222222,1250000,4.5,150,Giratina (another Forme)ギラティナ,Giratina,,487,120,100,0.48571428571428565,ghost,dragon,750.0,4,1
['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.3611111111111111,30720,100,600,3,Lunar Pokémon,0.5111111111111111,1250000,1.5,120,Cresseliaクレセリア,Cresselia,0.0,488,75,130,0.45714285714285713,psychic,,85.6,4,1
['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.4166666666666667,10240,70,480,30,Sea Drifter Pokémon,0.33333333333333337,1250000,0.4,80,Phioneフィオネ,Phione,,489,80,80,0.42857142857142855,water,,3.1,4,0
['Hydration'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5277777777777778,2560,70,600,3,Seafaring Pokémon,0.4222222222222222,1250000,0.3,100,Manaphyマナフィ,Manaphy,,490,100,100,0.5428571428571428,water,,1.4,4,1
['Bad Dreams'],2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4722222222222222,30720,0,600,3,Pitch-Black Pokémon,0.3777777777777778,1250000,1.5,70,Darkraiダークライ,Darkrai,,491,135,90,0.6857142857142857,dark,,50.5,4,1
"['Natural Cure', 'Serene Grace']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5444444444444445,30720,100,600,45,Gratitude Pokémon,0.3111111111111111,1059860,0.2,100,Shaymin (sky Forme)シェイミ,Shaymin,,492,120,75,0.6971428571428572,grass,grass,2.1,4,1
['Multitype'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.638888888888889,30720,0,720,3,Alpha Pokémon,0.5111111111111111,1250000,3.2,120,Arceusアルセウス,Arceus,,493,120,120,0.6571428571428571,normal,,320.0,4,1
['Victory Star'],1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,0.5277777777777778,30720,100,600,3,Victory Pokémon,0.4222222222222222,1250000,0.4,100,Victiniビクティニ,Victini,,494,100,100,0.5428571428571428,psychic,fire,4.0,5,1
"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.2222222222222222,5120,70,308,45,Grass Snake Pokémon,0.2222222222222222,1059860,0.6,45,Tsutarjaツタージャ,Snivy,88.1,495,45,55,0.3314285714285714,grass,,8.1,5,0
"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.3055555555555556,5120,70,413,45,Grass Snake Pokémon,0.3111111111111111,1059860,0.8,60,Janovyジャノビー,Servine,88.1,496,60,75,0.44571428571428573,grass,,16.0,5,0
"['Overgrow', 'Contrary']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.3888888888888889,5120,70,528,45,Regal Pokémon,0.4,1059860,3.3,75,Jalordaジャローダ,Serperior,88.1,497,75,95,0.6171428571428571,grass,,63.0,5,0
"['Blaze', 'Thick Fat']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.32222222222222224,5120,70,308,45,Fire Pig Pokémon,0.17777777777777778,1059860,0.5,65,Pokabuポカブ,Tepig,88.1,498,45,45,0.22857142857142854,fire,,9.9,5,0
"['Blaze', 'Thick Fat']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,0.48888888888888893,5120,70,418,45,Fire Pig Pokémon,0.2222222222222222,1059860,1.0,90,Chaobooチャオブー,Pignite,88.1,499,70,55,0.2857142857142857,fire,fighting,55.5,5,0
"['Blaze', 'Reckless']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,0.6555555555555556,5120,70,528,45,Mega Fire Pig Pokémon,0.26666666666666666,1059860,1.6,110,Enbuohエンブオー,Emboar,88.1,500,100,65,0.34285714285714286,fire,fighting,150.0,5,0
"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.2777777777777778,5120,70,308,45,Sea Otter Pokémon,0.17777777777777778,1059860,0.5,55,Mijumaruミジュマル,Oshawott,88.1,501,63,45,0.22857142857142854,water,,5.9,5,0
"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.3888888888888889,5120,70,413,45,Discipline Pokémon,0.24444444444444444,1059860,0.8,75,Futachimaruフタチマル,Dewott,88.1,502,83,60,0.3142857142857143,water,,24.5,5,0
"['Torrent', 'Shell Armor']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5277777777777778,5120,70,528,45,Formidable Pokémon,0.35555555555555557,1059860,1.5,95,Daikenkiダイケンキ,Samurott,88.1,503,108,70,0.37142857142857144,water,,94.6,5,0
"['Run Away', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2777777777777778,3840,70,255,255,Scout Pokémon,0.1511111111111111,1000000,0.5,45,Minezumiミネズミ,Patrat,50.0,504,35,39,0.2114285714285714,normal,,11.6,5,0
"['Illuminate', 'Keen Eye', 'Analytic']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4444444444444445,5120,70,420,255,Lookout Pokémon,0.28444444444444444,1000000,1.1,60,Miruhogミルホッグ,Watchog,50.0,505,60,69,0.4114285714285714,normal,,27.0,5,0
"['Vital Spirit', 'Pickup', 'Run Away']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3055555555555556,3840,70,275,255,Puppy Pokémon,0.17777777777777778,1059860,0.4,45,Yorterrieヨーテリー,Lillipup,50.0,506,25,45,0.2857142857142857,normal,,4.1,5,0
"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,3840,70,370,120,Loyal Dog Pokémon,0.26666666666666666,1059860,0.9,65,Herderrieハーデリア,Herdier,50.0,507,35,65,0.3142857142857143,normal,,14.7,5,0
"['Intimidate', 'Sand Rush', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3840,70,500,45,Big-Hearted Pokémon,0.3777777777777778,1059860,1.2,85,Moolandムーランド,Stoutland,50.0,508,45,90,0.42857142857142855,normal,,61.0,5,0
"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.25,5120,70,281,255,Devious Pokémon,0.14222222222222222,1000000,0.4,41,Choronekoチョロネコ,Purrloin,50.0,509,50,37,0.3485714285714286,dark,,10.1,5,0
"['Limber', 'Unburden', 'Prankster']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.46111111111111114,5120,70,446,90,Cruel Pokémon,0.19999999999999998,1000000,1.1,64,Lepardasレパルダス,Liepard,50.0,510,88,50,0.5771428571428572,dark,,37.5,5,0
"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.26666666666666666,5120,70,316,190,Grass Monkey Pokémon,0.1911111111111111,1000000,0.6,50,Yanappuヤナップ,Pansage,88.1,511,53,48,0.33714285714285713,grass,,10.5,5,0
"['Gluttony', 'Overgrow']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5166666666666667,5120,70,498,75,Thorn Monkey Pokémon,0.25777777777777783,1000000,1.1,75,Yanakkieヤナッキー,Simisage,88.1,512,98,63,0.5485714285714286,grass,,30.5,5,0
"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.26666666666666666,5120,70,316,190,High Temp Pokémon,0.1911111111111111,1000000,0.6,50,Baoppuバオップ,Pansear,88.1,513,53,48,0.33714285714285713,fire,,11.0,5,0
"['Gluttony', 'Blaze']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5166666666666667,5120,70,498,75,Ember Pokémon,0.25777777777777783,1000000,1.0,75,Baokkieバオッキー,Simisear,88.1,514,98,63,0.5485714285714286,fire,,28.0,5,0
"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.26666666666666666,5120,70,316,190,Spray Pokémon,0.1911111111111111,1000000,0.6,50,Hiyappuヒヤップ,Panpour,88.1,515,53,48,0.33714285714285713,water,,13.5,5,0
"['Gluttony', 'Torrent']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5166666666666667,5120,70,498,75,Geyser Pokémon,0.25777777777777783,1000000,1.0,75,Hiyakkieヒヤッキー,Simipour,88.1,516,98,63,0.5485714285714286,water,,29.0,5,0
"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.11111111111111112,2560,70,292,190,Dream Eater Pokémon,0.17777777777777778,800000,0.6,76,Munnaムンナ,Munna,50.0,517,67,55,0.10857142857142858,psychic,,23.3,5,0
"['Forewarn', 'Synchronize', 'Telepathy']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.2777777777777778,2560,70,487,75,Drowsing Pokémon,0.35555555555555557,800000,1.1,116,Musharnaムシャーナ,Musharna,50.0,518,107,95,0.13714285714285712,psychic,,60.5,5,0
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2777777777777778,3840,70,264,255,Tiny Pigeon Pokémon,0.19999999999999998,1059860,0.3,50,Mamepatoマメパト,Pidove,50.0,519,36,30,0.21714285714285714,normal,flying,2.1,5,0
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.4,3840,70,358,120,Wild Pigeon Pokémon,0.25333333333333335,1059860,0.6,62,Hatobohハトーボー,Tranquill,50.0,520,50,42,0.34285714285714286,normal,flying,15.0,5,0
"['Big Pecks', 'Super Luck', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6111111111111112,3840,70,488,45,Proud Pokémon,0.33333333333333337,1059860,1.2,80,Kenhallowケンホロウ,Unfezant,50.0,521,65,55,0.5028571428571429,normal,flying,29.0,5,0
"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3055555555555556,5120,70,295,190,Electrified Pokémon,0.12,1000000,0.8,45,Shimamaシママ,Blitzle,50.0,522,50,32,0.4057142857142857,electric,,29.8,5,0
"['Lightningrod', 'Motor Drive', 'Sap Sipper']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5277777777777778,5120,70,497,75,Thunderbolt Pokémon,0.25777777777777783,1000000,1.6,75,Zebraikaゼブライカ,Zebstrika,50.0,523,80,63,0.6342857142857142,electric,,79.5,5,0
"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.3888888888888889,3840,70,280,255,Mantle Pokémon,0.35555555555555557,1059860,0.4,55,Dangoroダンゴロ,Roggenrola,50.0,524,25,25,0.05714285714285715,rock,,18.0,5,0
"['Sturdy', 'Weak Armor', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.5555555555555556,3840,70,390,120,Ore Pokémon,0.4444444444444445,1059860,0.9,70,Gantleガントル,Boldore,50.0,525,50,40,0.08571428571428572,rock,,102.0,5,0
"['Sturdy', 'Sand Stream', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,0.7222222222222222,3840,70,515,45,Compressed Pokémon,0.5555555555555555,1059860,1.7,85,Gigaiathギガイアス,Gigalith,50.0,526,60,80,0.11428571428571428,rock,,260.0,5,0
"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.2222222222222222,3840,70,323,190,Bat Pokémon,0.1688888888888889,1000000,0.4,65,Koromoriコロモリ,Woobat,50.0,527,55,43,0.38285714285714284,psychic,flying,2.1,5,0
"['Unaware', 'Klutz', 'Simple']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.28888888888888886,3840,70,425,45,Courting Pokémon,0.2222222222222222,1000000,0.9,67,Kokoromoriココロモリ,Swoobat,50.0,528,77,55,0.6228571428571429,psychic,flying,10.5,5,0
"['Sand Rush', 'Sand Force', 'Mold Breaker']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,0.4444444444444445,5120,70,328,120,Mole Pokémon,0.15555555555555556,1000000,0.3,60,Mogurewモグリュー,Drilbur,50.0,529,30,45,0.36,ground,,8.5,5,0
"['Sand Rush', 'Sand Force', 'Mold Breaker']",0.5,1.0,0.5,0.0,0.5,2.0,2.0,0.5,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,0.7222222222222222,5120,70,508,60,Subterrene Pokémon,0.24444444444444444,1000000,0.7,110,Doryuzuドリュウズ,Excadrill,50.0,530,50,65,0.4742857142857143,ground,steel,40.4,5,0
"['Healer', 'Regenerator', 'Klutz']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3055555555555556,5120,70,545,255,Hearing Pokémon,0.5377777777777778,800000,1.1,103,Tabunneタブンネ,Audino,50.0,531,80,126,0.2571428571428571,normal,,31.0,5,0
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.4166666666666667,5120,70,305,180,Muscular Pokémon,0.2222222222222222,1059860,0.6,75,Dokkorerドッコラー,Timburr,75.4,532,25,35,0.17142857142857143,fighting,,12.5,5,0
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5555555555555556,5120,70,405,90,Muscular Pokémon,0.35555555555555557,1059860,1.2,85,Dotekkotsuドテッコツ,Gurdurr,75.4,533,40,50,0.19999999999999998,fighting,,40.0,5,0
"['Guts', 'Sheer Force', 'Iron Fist']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.75,5120,70,505,45,Muscular Pokémon,0.4,1059860,1.4,105,Roubushinローブシン,Conkeldurr,75.4,534,55,65,0.22857142857142854,fighting,,87.0,5,0
"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.25,5120,70,294,255,Tadpole Pokémon,0.15555555555555556,1059860,0.5,50,Otamaroオタマロ,Tympole,50.0,535,50,40,0.33714285714285713,water,,4.5,5,0
"['Swift Swim', 'Hydration', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,5120,70,384,120,Vibration Pokémon,0.2222222222222222,1059860,0.8,75,Gamagaruガマガル,Palpitoad,50.0,536,65,55,0.3657142857142857,water,ground,17.0,5,0
"['Swift Swim', 'Poison Touch', 'Water Absorb']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,5120,70,509,45,Vibration Pokémon,0.3111111111111111,1059860,1.5,105,Gamagerogeガマゲロゲ,Seismitoad,50.0,537,85,75,0.3942857142857143,water,ground,62.0,5,0
"['Guts', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5277777777777778,5120,70,465,45,Judo Pokémon,0.35555555555555557,1000000,1.3,120,Nagekiナゲキ,Throh,100.0,538,30,85,0.22857142857142854,fighting,,55.5,5,0
"['Sturdy', 'Inner Focus', 'Mold Breaker']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.6666666666666666,5120,70,465,45,Karate Pokémon,0.3111111111111111,1000000,1.4,75,Dagekiダゲキ,Sawk,100.0,539,30,75,0.45714285714285713,fighting,,51.0,5,0
"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.26666666666666666,3840,70,310,255,Sewing Pokémon,0.2888888888888889,1059860,0.3,45,Kurumiruクルミル,Sewaddle,50.0,540,40,60,0.2114285714285714,bug,grass,2.5,5,0
"['Leaf Guard', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.32222222222222224,3840,70,380,120,Leaf-Wrapped Pokémon,0.3777777777777778,1059860,0.5,55,Kurumayuクルマユ,Swadloon,50.0,541,50,80,0.2114285714285714,bug,grass,7.3,5,0
"['Swarm', 'Chlorophyll', 'Overcoat']",2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5444444444444445,3840,70,500,45,Nurturing Pokémon,0.33333333333333337,1059860,1.2,75,Hahakomoriハハコモリ,Leavanny,50.0,542,70,80,0.4971428571428571,bug,grass,20.5,5,0
